ID,session,run,Align,BOLD,CompCor,Corr,Final,Norm,SDC,SurfRecon,T1mask,Variance,modality,dummy_trs,fd_perc,gcor,gsr_x,gsr_y,aor,aqi,dvars_nstd,tsnr,fd_mean,spacing_tr
114,1,1,good,other,other,good,good,good,bad,bad,good,good,rest,5,24.45536895215414,0.06590971150156534,0.0270181889069865,0.04448759829702374,0.1527549247843018,0.4104639311064562,0.9404666377890423,80.22226561553718,0.26581871314105043,1.5584381841241848
114,1,2,good,good,bad,good,other,good,good,good,nan,good,rest,4,17.50196761682134,0.3110286168841316,0.05410424995477511,0.015368292484326508,0.2722891863896655,0.37783759856255644,1.2802905170019478,299.9439795029375,0.25916925236645777,1.6246241620380772
115,1,1,good,good,good,bad,bad,good,good,bad,bad,good,rest,3,9.26848935669777,0.0834094918359764,0.01661926456271752,0.013877583713073318,0.3623906235528819,0.772057557748264,0.8325928062101504,262.41722757044965,0.35800311135101925,2.9953641369150605
115,1,2,good,nan,good,good,good,bad,good,good,other,good,rest,6,25.057563374629527,0.17006360635297946,0.03392467190707424,0.03624551899774568,0.33271774420668343,0.7887529920644656,1.1110563138467626,162.15560149942542,0.23075685226533696,1.7008336040627725
116,1,1,bad,good,good,good,good,other,good,good,other,bad,rest,3,15.34298581897863,0.2271107621552198,0.03533055698799267,0.01743099181384519,0.2340389034071707,0.5715333474551242,0.9871329001203007,226.98692368156446,0.12455603481982346,2.004910550348275
116,1,2,good,good,bad,nan,good,good,good,good,other,good,rest,3,25.45399141094592,0.06486048262006275,0.016560248035788788,0.04191699819048314,0.16282985095787808,0.41281899281517953,1.3453969607405276,148.62198772086623,0.1250555557531706,1.5546479209647917
117,1,1,good,good,bad,bad,good,nan,good,nan,nan,good,rest,5,34.68319720099234,0.0695647009698609,0.05660567241855859,0.03508309210327415,0.2511269013301415,0.7609821671016046,1.1551267857151486,185.21770172723572,0.19537100724101963,2.488225150226131
117,1,2,bad,good,bad,good,nan,good,other,good,good,good,rest,5,7.457596525559831,0.13269963013614988,0.04277456842794842,0.02543076713047095,0.3992945782364532,0.7581510169574905,1.2097169332098665,312.06731327238333,0.40380605305138273,1.9783477782607306
118,1,1,good,good,good,bad,good,other,good,nan,good,good,rest,5,30.279477220116046,0.27740052954000394,0.03184260037688871,0.020436344171848028,0.11381947003065734,0.5313151597413655,1.370342743962734,255.1236784626353,0.2430102686695376,2.3920540078764003
118,1,2,bad,other,good,good,bad,bad,good,bad,nan,nan,rest,5,21.217155556659858,0.21571543679361604,0.045727604913504104,0.023732407130876394,0.2994711037124432,0.6520161365596064,1.0878965268345784,176.5205837951173,0.16262367497975744,2.1209810643830607
119,1,1,bad,good,bad,bad,good,nan,other,good,bad,nan,rest,7,9.680250434825291,0.31367870988431634,0.031249085111064043,0.023746584598519083,0.22872253479604582,0.4974204463503161,1.011023167591612,113.09589977887168,0.3295704116908582,1.7049066041694831
119,1,2,bad,good,good,bad,good,good,good,good,bad,good,rest,3,13.361305416690197,0.2016192963678159,0.054310915669470196,0.023571970878218815,0.3325573959576159,0.6311064641293509,0.8806895374640216,150.41004147007916,0.18325241275351692,2.1637913813599283
120,1,1,good,good,good,good,bad,good,good,good,other,bad,rest,7,9.492026248003116,0.22905120036513393,0.040133220527325326,0.027015032183326418,0.35795501705966026,0.7227289493577141,0.876338014537702,246.80921307438038,0.2378421646647578,2.999572276594339
120,1,2,good,good,good,other,good,bad,bad,bad,other,good,rest,4,19.96486773280463,0.1365477809425843,0.01899432323512639,0.05391914385934477,0.31305008214960894,0.5860816515737293,1.4156042521675678,109.20566896978147,0.3388712501007239,1.825068468619848
121,1,1,bad,bad,good,bad,good,good,bad,bad,good,bad,rest,7,9.82842270744528,0.13272862264852076,0.05398882280304353,0.033719106645568396,0.20240599665721315,0.40805602754108555,1.1394721751705306,251.9996889114869,0.2003422089099764,2.6365747812189815
121,1,2,bad,good,other,good,good,bad,good,good,bad,good,rest,4,6.600529470355456,0.22856470655499483,0.059191025011580314,0.036575236592137426,0.34020154598782626,0.597590486594551,1.3481618204460948,237.34259248526894,0.341896205088135,1.841716726629576
122,1,1,good,other,good,good,good,good,bad,other,other,good,rest,6,19.590752697998568,0.12310902626981805,0.021782897778451677,0.010461946070925635,0.2111348773593844,0.4591252773092016,0.8218090675786693,229.09596277127923,0.3193293137011739,1.6062007076604883
122,1,2,bad,good,good,good,good,good,good,good,good,bad,rest,3,14.322208033293707,0.09818683244286104,0.02536005668161566,0.026640268606130016,0.2899317211193907,0.3948231907740623,1.4435778470574205,104.7438728204744,0.10240730386201657,2.7824176929458
123,1,1,bad,good,good,good,good,good,good,other,bad,other,rest,4,9.999084290854231,0.0631574850253748,0.031979368765066934,0.04870120429962185,0.29523395067224284,0.6509408602072957,1.0819875379953579,136.38693086073675,0.2861225951496133,1.8065485406237953
123,1,2,good,good,good,other,good,other,bad,good,good,good,rest,6,23.885497142103127,0.24050237475824193,0.04045993418579743,0.03174420772107281,0.1966318003201788,0.5960014437244352,0.8178722859969153,81.78954354171273,0.398074639203862,1.5696360671664333
124,1,1,bad,good,good,good,good,nan,good,good,good,good,rest,5,12.373540294967704,0.3496674646263269,0.02148261681197905,0.051531741349142846,0.14773532412714185,0.7901223126379737,0.9578664207981594,181.20525314806213,0.2954974233687673,1.68042857273414
124,1,2,other,good,good,good,good,bad,good,good,good,nan,rest,4,32.65763962322869,0.20388633515339022,0.04117875738513422,0.027874408769906038,0.18287384231017348,0.5515885851161064,1.0060260823843836,162.4750221751434,0.2584628059948,2.2586005307765333
125,1,1,good,bad,bad,bad,bad,good,good,nan,good,bad,rest,7,17.40809420878659,0.28517796072534984,0.030815674436590015,0.056868016078939224,0.18714110032866926,0.5061153248438484,1.3312049681815004,162.48015566740565,0.22752497496731278,2.992234760121335
125,1,2,other,good,bad,nan,good,bad,good,good,good,good,rest,7,18.516194165349788,0.09941184214725929,0.024404103646782044,0.03549944647559323,0.35100436569329996,0.3858765730342103,1.2285049129966599,260.8084673481309,0.42761663211718814,1.6750555375182892
126,1,1,nan,nan,good,bad,bad,good,good,other,good,bad,rest,5,18.18445299736677,0.11414544643766926,0.05583475390426749,0.0588289995061667,0.18989406890562074,0.38759269862552936,0.9536529056638402,194.6605412847089,0.40607695968961244,2.2500543224064593
126,1,2,good,good,good,good,other,other,good,good,bad,bad,rest,3,31.87710553927652,0.19500050396484103,0.05471446347403713,0.023840164369552354,0.2975300278549828,0.3439818742621931,1.1317539498646758,132.1596325180035,0.12196714727571101,1.5055882621164312
127,1,1,nan,good,good,bad,good,nan,bad,nan,bad,nan,rest,5,27.38845438206043,0.0872450038732035,0.026590631262885238,0.045821658787795254,0.28770483707811256,0.7186051074308275,0.8327999158670086,121.85401227753164,0.11697310379518827,1.788171336373817
127,1,2,good,bad,good,good,good,good,good,good,nan,nan,rest,4,20.914253697698975,0.3184753647156562,0.038624478789439004,0.04042083732719649,0.3044832545012217,0.3612044238652335,1.2724489705673916,291.28517168307565,0.44097729149236076,2.1645779990375207
128,1,1,good,good,nan,good,nan,nan,good,good,good,nan,rest,4,7.188840234804072,0.07195420717428787,0.03255942227667662,0.022255014116751626,0.3888081556517493,0.7554929197489021,1.083320274069887,187.69556465990223,0.23128977857644956,1.5567991749646923
128,1,2,good,good,good,good,good,good,good,bad,good,good,rest,7,10.789233253035315,0.12076767625461222,0.050012422180443376,0.05577191752636075,0.22178331924639094,0.5025133632504889,1.2987368986319068,230.46128376912534,0.1644490653426932,1.6615336834437922
129,1,1,good,bad,good,good,other,good,nan,good,bad,other,rest,5,29.65611388696101,0.1937914048153357,0.01310695920669386,0.0229060749824779,0.3412101335152465,0.675863162386775,1.4130716430281645,224.5010782404061,0.24801707702531925,2.1399524963316763
129,1,2,bad,other,good,other,good,good,nan,bad,good,good,rest,3,19.711952517789005,0.33690198202202537,0.0537620904605988,0.051261535854961265,0.3579130194046618,0.49093770608441173,1.3295282585288806,218.56136073827582,0.35188940060910734,1.7666791613711619
130,1,1,good,good,bad,good,nan,bad,other,good,good,good,rest,5,14.963035635230142,0.18450732719853763,0.053133206287654555,0.04340832384295824,0.32872055191141497,0.5917467757347881,1.4939786342199346,137.93841590981424,0.19180190625158516,1.6388384081074994
130,1,2,nan,bad,bad,nan,good,good,good,other,good,good,rest,6,17.762464243311417,0.1252738786857694,0.02734800126837649,0.04191033692896813,0.20350839605278442,0.4980294723918273,0.8280218839594848,300.3062003894887,0.24241008597019878,1.9922152740521915
131,1,1,nan,bad,good,good,nan,bad,bad,bad,good,other,rest,5,27.277071852669543,0.1240268417831629,0.018041318115394302,0.027890501620767817,0.3326810176679894,0.6475316949574892,1.2660975944493438,279.0628544391689,0.1969956093194878,2.009525588204265
131,1,2,nan,good,other,other,other,good,bad,bad,good,good,rest,6,27.59474057062629,0.24732689707519107,0.042547196171089374,0.05521788500458206,0.3784921399291372,0.5978187090051199,1.091668587673784,167.2961550942599,0.3866775943782529,2.4669080097515
132,1,1,bad,good,good,bad,nan,good,good,other,good,good,rest,5,5.906576112540497,0.22920077561343288,0.042510613709085446,0.04408946709848242,0.17668832319072691,0.6607896221494254,0.951479694296886,278.9691813804038,0.1766908359296221,2.545059043614116
132,1,2,good,good,good,bad,good,good,good,bad,good,bad,rest,7,34.3511066666743,0.18911339186638654,0.0316867486843741,0.030582215844386175,0.1936540217820389,0.46284740486879217,1.2814859419506486,89.80054336205147,0.3386358539762116,1.8018067471888093
133,1,1,nan,other,bad,other,bad,other,good,good,good,bad,rest,6,10.661976630288876,0.2681925678882293,0.033427251473760335,0.01156386256374032,0.3879827258033196,0.3738767225360537,1.047384883517164,172.35071239896976,0.27130046474044467,2.678166033501256
133,1,2,bad,other,good,bad,good,good,good,nan,good,bad,rest,4,17.80795579299009,0.26950183504033676,0.014592400804001478,0.051499332449244435,0.16125659189260128,0.7719738047623612,0.9088820599560876,110.99940706457548,0.38415663870558747,2.7280527415545217
134,1,1,nan,bad,bad,good,good,nan,bad,nan,other,good,rest,7,32.94967585679112,0.20911986182555115,0.018912300157554678,0.04229737854584426,0.1575768125546032,0.3317666741476682,1.2797206696934695,106.56677199331867,0.13717610693175236,2.6099153447727197
134,1,2,other,other,other,good,good,bad,good,bad,good,good,rest,3,25.48683967845935,0.08848742731313303,0.020479822416338823,0.03254748244416853,0.2719288424024549,0.7994316201958415,0.818148359663661,80.07546071458087,0.2226284831502318,2.0492345517036297
135,1,1,good,good,good,bad,good,nan,good,good,good,nan,rest,5,12.515271082669853,0.33929722606545887,0.025312978046842342,0.011176405491163867,0.17647027114077116,0.38560247112171286,1.1547788763522848,107.05185591868641,0.31911710703589335,2.812348605834742
135,1,2,other,good,good,other,bad,good,bad,good,good,bad,rest,7,34.43335806860824,0.10281299596797669,0.01963714453953727,0.017279134605111792,0.27105791160968146,0.5218347872413502,0.9746900274185892,183.06161192516674,0.3357326478716013,1.9225507972479452
136,1,1,other,bad,bad,good,good,nan,good,good,bad,other,rest,4,13.936245279293175,0.23200355457739213,0.028469511175989858,0.010052598628019407,0.38854472242008387,0.5748145380364184,1.2189028211660482,223.97394216255077,0.292724511286791,1.93507176716039
136,1,2,bad,good,good,other,good,nan,good,bad,good,good,rest,6,14.082645747369568,0.14986478762421396,0.043518225191450585,0.017463571712061816,0.3788312280033098,0.4819233905127415,0.8708396121487423,121.92416118095396,0.42646112660261026,1.87067893255353
137,1,1,good,good,good,good,bad,good,nan,good,bad,other,rest,3,25.3021588846824,0.3052071895844469,0.047606913616446186,0.04491211369945951,0.21536922013927612,0.4621699966018197,1.3018710171261318,252.01112196253524,0.43270593441718264,2.3529897267724835
137,1,2,good,good,bad,nan,bad,good,bad,bad,good,good,rest,7,17.411650209925657,0.22234029778140751,0.03374987253571869,0.03658282142344427,0.12019122120069894,0.7486418337665508,1.437288637882138,211.53430636223186,0.2947944305023309,1.5863340539159319
138,1,1,nan,good,good,good,good,nan,nan,bad,good,bad,rest,3,23.167749307843216,0.07062149059352343,0.03214544156604148,0.025588572938895847,0.2924937036734898,0.6072819706476305,0.8072786710570984,225.8469222604311,0.3571973788947278,2.6530950486023634
138,1,2,good,good,other,good,good,good,good,good,other,bad,rest,7,6.44325584050004,0.21881091591305085,0.029572433179342016,0.049848569595773266,0.3351854740616686,0.4877798212287541,1.2358998098614,134.61172851667715,0.3031423926631471,1.6218970409212836
139,1,1,bad,good,bad,good,good,good,other,good,good,bad,rest,3,27.401746288753948,0.17555923311099597,0.010769832748028493,0.0364183660188111,0.13901393202545984,0.4049671565467973,1.2872286729968652,141.71408891388705,0.4121608706446358,2.485754637636255
139,1,2,other,good,nan,good,bad,bad,good,good,other,bad,rest,3,16.10149281600981,0.31027445738479287,0.0286507383538867,0.018665437994795805,0.2752145066215096,0.5102840050186562,0.8106330732774032,96.76126219844078,0.1683470130723065,2.6539949392772284
140,1,1,bad,good,other,bad,nan,good,bad,other,nan,nan,rest,5,29.71023469473693,0.07916379133548185,0.013164181670101851,0.04793004485731297,0.26089318657748745,0.5072740120451594,1.4327035371832153,281.43285729626086,0.12016821504146982,2.424130862911759
140,1,2,good,other,bad,other,good,other,good,bad,other,good,rest,3,27.901611624298504,0.06930628451496187,0.013428005803242373,0.054440824150483125,0.3401349436955353,0.7407815999321912,1.2553593814929276,157.40874126532603,0.41720961661647693,1.9480852874616477
141,1,1,good,bad,bad,nan,good,good,good,good,nan,nan,rest,4,24.21021863373452,0.28632581565978804,0.05484713959166536,0.044003042771504734,0.12029186635091932,0.3915701729248901,1.4677847275869589,312.4761136105343,0.4385946597944268,1.555199100600177
141,1,2,other,good,good,good,nan,bad,good,bad,nan,other,rest,6,32.32678849189725,0.2733937892604602,0.05659119908864752,0.03349949661667763,0.22398774968584131,0.4792036462510478,1.231414967236463,164.37425287312007,0.3611956318937022,2.701975989323793
142,1,1,good,nan,bad,bad,good,other,bad,good,good,good,rest,7,18.94999476510538,0.3098176145551508,0.02217842779027784,0.04687830806116485,0.36376775704406983,0.7073331330403893,1.3682418547688102,191.12639170132763,0.3869964817225705,2.536057219531951
142,1,2,bad,bad,good,bad,good,good,good,good,bad,bad,rest,7,27.80825854059045,0.21930599208473722,0.03543804411095898,0.04634503513270909,0.3115793649721109,0.7151734203067805,0.8437862503941062,261.1885116996749,0.2798161578330915,1.6120396800497279
143,1,1,bad,good,nan,other,good,good,good,good,good,good,rest,5,10.219626772088045,0.15986512544007722,0.0179206856723889,0.044336209977902566,0.17445156346506824,0.5626934664259233,1.354280890236279,241.02542598118762,0.20443089673279646,1.9993001259245113
143,1,2,good,nan,bad,good,good,good,good,good,nan,bad,rest,6,22.022197239403194,0.1886826080840846,0.05445988426573336,0.057067198852358045,0.1658420287684273,0.35005271438360525,1.3497362860414246,318.76673687326615,0.4022600244489539,1.5355461031781021
144,1,1,good,good,good,good,bad,good,good,good,bad,other,rest,6,25.190787911354814,0.14963525549366608,0.05131314575637713,0.045777199855874105,0.13848919687728337,0.3975721102691575,1.245975889224767,149.45987205344628,0.14180152950618294,1.7324534897248383
144,1,2,nan,bad,nan,bad,good,nan,bad,nan,good,bad,rest,6,19.77499546034278,0.06260919242959766,0.023028465821273793,0.0179025145559423,0.3528286854556054,0.34242699371660257,1.4765333684818687,221.24330638991023,0.2812089254759571,2.7710259336287804
145,1,1,good,bad,bad,bad,good,good,nan,bad,good,good,rest,7,31.441661130645013,0.24062878183732506,0.0411764377185204,0.024611755306600744,0.14010415706552007,0.7805861954483413,0.8733583824003767,206.96254401765623,0.1953990067921731,1.896210995372182
145,1,2,good,good,good,bad,bad,bad,good,good,bad,nan,rest,5,10.07900846058352,0.29581985214029854,0.05086361096391389,0.05387264573764777,0.11378109913201685,0.7962293548875068,0.9734455901077862,154.26408465136387,0.18726750521665614,1.9012990475497986
146,1,1,good,nan,bad,good,nan,good,good,good,bad,good,rest,5,6.711767507958836,0.25022869267533876,0.02841855412967572,0.04260242416024334,0.20410928779107712,0.5278703653997471,1.1205727071163265,90.93935688021071,0.2505792842211012,2.461596544672804
146,1,2,bad,good,good,bad,good,good,bad,good,bad,good,rest,4,28.183885054255057,0.135943154418194,0.04104318537922078,0.049960819012559006,0.2156668385931247,0.3234024709077352,1.1748118647412167,318.89817477068004,0.4391471532319198,1.8315332909162523
147,1,1,bad,bad,bad,good,nan,good,good,nan,good,bad,rest,5,16.340453220090467,0.3350103389612404,0.03416312410442085,0.015411521841843408,0.3063480488128678,0.7816896748592606,1.43556167258098,217.2706010739533,0.23169826052198592,2.371016502763861
147,1,2,bad,bad,other,other,other,good,other,bad,other,good,rest,3,30.62441919219179,0.28485066618629107,0.05286202563782741,0.048003438541044524,0.31097181907184185,0.3050687845703498,1.2382716182664475,108.91563299338824,0.12053349631638938,1.734618228158483
148,1,1,good,good,good,nan,bad,other,good,good,good,nan,rest,6,32.71426638752245,0.10214799474035136,0.028431086552130058,0.03279924247470301,0.13733275834886935,0.3103171440162737,1.4958633288369811,290.39773876039067,0.41931827527272303,1.9268446039081777
148,1,2,bad,other,bad,good,good,good,good,other,good,good,rest,3,12.984854550920353,0.20063983659038936,0.031592400056734866,0.03725173728715551,0.354719694591222,0.412621151349806,0.8193649266344184,89.17410686785777,0.14695908185740042,2.3557244772066035
149,1,1,bad,good,nan,good,nan,nan,bad,good,good,good,rest,3,9.09410493628067,0.32557563472073936,0.012517292311823427,0.010642312427794712,0.15489668005806062,0.7054370089553128,1.166426750641757,230.20238897047673,0.22520608639550718,1.6030169783237551
149,1,2,good,good,good,bad,bad,good,other,other,good,good,rest,4,26.877229365295147,0.06990624342698055,0.015824030796660494,0.04081310174952848,0.2820915203401322,0.7862310922676858,1.0621846368788148,95.61863052260381,0.2881381021973698,2.4575202176426854
150,1,1,nan,good,bad,good,nan,good,good,nan,good,nan,rest,7,7.545134287443331,0.1647966511442411,0.023058604200829537,0.057602511048335206,0.22347574684944116,0.6813354292737562,1.0706937544585218,111.63489690052052,0.40210303555629656,1.5006253753546557
150,1,2,good,good,nan,bad,good,bad,bad,good,other,bad,rest,6,13.624888663899984,0.24235694906672434,0.046255784441148855,0.023172781342801124,0.19875810131957022,0.4234546190637326,1.4698220202213343,125.72473447697668,0.16411321127178669,2.167552943747298
